"dates","variables","valores","unit","category","category_name","colorpinta","name"
"2022-05-22 22:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-22 22:00:00+00","FlujPerm_Planta",225.62335984875003,"l/s",4,"Crítico","red","fperm_planta"
"2022-05-22 22:00:00+00","T° Intake",13.674696666666666,"°C",2,"Moderado","yellow","tintake"
"2022-05-22 22:00:00+00","SDI P:3,4",2.2157666666666667,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-22 22:00:00+00","PrDifFC P:1,2",75.7739,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-22 21:00:00+00","FlujPerm_EWS",237.4300873755556,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-22 21:00:00+00","T° Intake",13.806696666666667,"°C",2,"Moderado","yellow","tintake"
"2022-05-22 21:00:00+00","PrDifFC P:1,2",75.77248333333334,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-22 21:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-22 21:00:00+00","SDI P:1,2",1.4857,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-22 21:00:00+00","Nivel_Pozo",54.086616666666664,"%",1,"Bajo","green","nivpozo_02"
"2022-05-22 21:00:00+00","FlujPerm_EWS-E",189.95909748166665,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-22 21:00:00+00","SDI P:3,4",3.2419,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-22 21:00:00+00","Nivel_Pozo",54.10516666666667,"%",1,"Bajo","green","nivpozo_01"
"2022-05-22 21:00:00+00","FlujPerm_Planta",225.56233990208335,"l/s",4,"Crítico","red","fperm_planta"
"2022-05-22 21:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-22 21:00:00+00","PrDifFC P:3,4",49.49301666666667,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-22 20:00:00+00","PrDifFC P:1,2",75.75641666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-22 20:00:00+00","FlujPerm_EWS",237.319462495,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-22 20:00:00+00","Nivel_Pozo",57.22073333333333,"%",1,"Bajo","green","nivpozo_02"
"2022-05-22 20:00:00+00","T° Intake",13.811815,"°C",2,"Moderado","yellow","tintake"
"2022-05-22 20:00:00+00","PrDifFC P:3,4",49.30245,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-22 20:00:00+00","FlujPerm_Planta",225.4834326041667,"l/s",4,"Crítico","red","fperm_planta"
"2022-05-22 20:00:00+00","SDI P:3,4",2.031,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-22 20:00:00+00","FlujPerm_EWS-E",189.97534293166666,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-22 20:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-22 20:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-22 20:00:00+00","Nivel_Pozo",57.17485,"%",1,"Bajo","green","nivpozo_01"
"2022-05-22 20:00:00+00","SDI P:1,2",2.0255,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-22 19:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-22 19:00:00+00","Nivel_Pozo",58.66485,"%",1,"Bajo","green","nivpozo_02"
"2022-05-22 19:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-22 19:00:00+00","PrDifFC P:3,4",49.41688333333334,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-22 19:00:00+00","T° Intake",14.93009,"°C",2,"Moderado","yellow","tintake"
"2022-05-22 19:00:00+00","FlujPerm_EWS-E",190.1515420388889,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-22 19:00:00+00","Nivel_Pozo",58.6033,"%",1,"Bajo","green","nivpozo_01"
"2022-05-22 19:00:00+00","FlujPerm_EWS",237.44435807,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-22 19:00:00+00","SDI P:1,2",2.2434,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-22 19:00:00+00","PrDifFC P:1,2",75.37173333333334,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-22 19:00:00+00","SDI P:3,4",3.4708,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-22 19:00:00+00","FlujPerm_Planta",225.62115406222222,"l/s",4,"Crítico","red","fperm_planta"
"2022-05-22 18:00:00+00","PrDifFC P:3,4",49.65246666666667,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-22 18:00:00+00","SDI P:3,4",1.8233000000000001,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-22 18:00:00+00","Nivel_Pozo",59.379416666666664,"%",1,"Bajo","green","nivpozo_02"
"2022-05-22 18:00:00+00","FlujPerm_EWS-E",191.1650729855556,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-22 18:00:00+00","Nivel_Pozo",59.38143333333334,"%",1,"Bajo","green","nivpozo_01"
"2022-05-22 18:00:00+00","SDI P:1,2",2.2434,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-22 18:00:00+00","T° Intake",16.083005,"°C",3,"Alto","orange","tintake"
"2022-05-22 18:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-22 18:00:00+00","FlujPerm_EWS",236.81665805218523,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-22 18:00:00+00","PrDifFC P:1,2",72.88113333333332,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-22 18:00:00+00","FlujPerm_Planta",225.40376178552776,"l/s",4,"Crítico","red","fperm_planta"
"2022-05-22 18:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-22 17:00:00+00","T° Intake",16.600176666666666,"°C",3,"Alto","orange","tintake"
"2022-05-22 17:00:00+00","PrDifFC P:1,2",62.38653333333334,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-22 17:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-22 17:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-22 17:00:00+00","FlujPerm_EWS-E",193.16985716777776,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-22 17:00:00+00","Nivel_Pozo",60.46165,"%",1,"Bajo","green","nivpozo_02"
"2022-05-22 17:00:00+00","SDI P:3,4",3.8247,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-22 17:00:00+00","SDI P:1,2",3.734,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-22 17:00:00+00","PrDifFC P:3,4",49.93226666666666,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-22 17:00:00+00","FlujPerm_EWS",240.14349608778957,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-22 17:00:00+00","FlujPerm_Planta",227.33250377152262,"l/s",4,"Crítico","red","fperm_planta"
"2022-05-22 17:00:00+00","Nivel_Pozo",60.60413333333333,"%",1,"Bajo","green","nivpozo_01"
"2022-05-22 16:00:00+00","PrDifFC P:3,4",49.4044,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-22 16:00:00+00","SDI P:1,2",2.67605,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-22 16:00:00+00","PrDifFC P:1,2",73.54566666666666,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-22 16:00:00+00","SDI P:3,4",1.8773,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-22 16:00:00+00","FlujPerm_EWS",240.9373265755926,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-22 16:00:00+00","FlujPerm_EWS-E",192.24221266,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-22 16:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-22 16:00:00+00","Nivel_Pozo",53.70943333333333,"%",1,"Bajo","green","nivpozo_01"
"2022-05-22 16:00:00+00","Nivel_Pozo",53.815266666666666,"%",1,"Bajo","green","nivpozo_02"
"2022-05-22 16:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-22 16:00:00+00","FlujPerm_Planta",228.76354809669445,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-22 16:00:00+00","T° Intake",17.240633333333335,"°C",3,"Alto","orange","tintake"
"2022-05-22 15:00:00+00","FlujPerm_EWS-E",191.46875182055555,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-22 15:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-22 15:00:00+00","PrDifFC P:1,2",76.33033333333333,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-22 15:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-22 15:00:00+00","SDI P:1,2",3.4846,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-22 15:00:00+00","FlujPerm_Planta",227.79371957041667,"l/s",3,"Alto","orange","fperm_planta"
"2022-05-22 15:00:00+00","T° Intake",16.908433333333335,"°C",3,"Alto","orange","tintake"
"2022-05-22 15:00:00+00","PrDifFC P:3,4",49.538450000000005,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-22 15:00:00+00","Nivel_Pozo",49.91641666666667,"%",1,"Bajo","green","nivpozo_01"
"2022-05-22 15:00:00+00","SDI P:3,4",3.6832,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-22 15:00:00+00","FlujPerm_EWS",239.9020421537037,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-22 15:00:00+00","Nivel_Pozo",50.15926666666667,"%",1,"Bajo","green","nivpozo_02"
"2022-05-22 14:00:00+00","PrDifFC P:3,4",49.10888333333333,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-22 14:00:00+00","FlujPerm_Planta",226.95212272180558,"l/s",4,"Crítico","red","fperm_planta"
"2022-05-22 14:00:00+00","PrDifFC P:1,2",75.76295,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-22 14:00:00+00","FlujPerm_EWS",238.89138540203706,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-22 14:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-22 14:00:00+00","SDI P:3,4",2.3997,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-22 14:00:00+00","SDI P:1,2",2.2718000000000003,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-22 14:00:00+00","Nivel_Pozo",47.35191666666666,"%",1,"Bajo","green","nivpozo_01"
"2022-05-22 14:00:00+00","Nivel_Pozo",47.65436666666667,"%",1,"Bajo","green","nivpozo_02"
"2022-05-22 14:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-22 14:00:00+00","FlujPerm_EWS-E",191.13433468111108,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-22 14:00:00+00","T° Intake",16.290633333333332,"°C",3,"Alto","orange","tintake"
"2022-05-22 13:00:00+00","PrDifFC P:1,2",75.20341666666667,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-22 13:00:00+00","T° Intake",15.195174999999999,"°C",2,"Moderado","yellow","tintake"
"2022-05-22 13:00:00+00","FlujPerm_EWS-E",190.48202663777778,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-22 13:00:00+00","FlujPerm_EWS",237.19112446851855,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-22 13:00:00+00","SDI P:1,2",3.1788,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-22 13:00:00+00","PrDifFC P:3,4",49.33435,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-22 13:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-22 13:00:00+00","FlujPerm_Planta",225.51385001083335,"l/s",4,"Crítico","red","fperm_planta"
"2022-05-22 13:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-22 13:00:00+00","SDI P:3,4",3.3367,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-22 13:00:00+00","Nivel_Pozo",45.52700000000001,"%",1,"Bajo","green","nivpozo_01"
"2022-05-22 13:00:00+00","Nivel_Pozo",45.76701666666667,"%",1,"Bajo","green","nivpozo_02"
"2022-05-22 12:00:00+00","T° Mar",17.014007568359375,"°C",1,"Bajo","green","sst_mur"
"2022-05-22 12:00:00+00","Nivel_Pozo",44.689166666666665,"%",1,"Bajo","green","nivpozo_01"
"2022-05-22 12:00:00+00","FlujPerm_Planta",225.55717622486108,"l/s",4,"Crítico","red","fperm_planta"
"2022-05-22 12:00:00+00","FlujPerm_EWS-E",192.83732376,"l/s",4,"Crítico","red","fperm_ewse"
"2022-05-22 12:00:00+00","ZSD",8.736281394958496,"NTU",1,"Bajo","green","zsd_compopt2"
"2022-05-22 12:00:00+00","Chl-a",0.9581848978996276," mg/m3",1,"Bajo","green","chl_comp"
"2022-05-22 12:00:00+00","T° Mar",17.014007568359375,"°C",1,"Bajo","green","sst_mur"
"2022-05-22 12:00:00+00","SPM",0.6672092080116272,"g/m3",1,"Bajo","green","spm_compopt1"
"2022-05-22 12:00:00+00","T° Intake",14.302399999999999,"°C",1,"Bajo","green","tintake"
"2022-05-22 12:00:00+00","SDI P:3,4",2.216833333333333,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-22 12:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-22 12:00:00+00","Nivel_Pozo",44.90911666666667,"%",1,"Bajo","green","nivpozo_02"
"2022-05-22 12:00:00+00","PrDifFC P:3,4",49.49006666666667,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-22 12:00:00+00","ROC",1,"UR",1,"Bajo","green","roc"
"2022-05-22 12:00:00+00","PrDifFC P:1,2",75.04553333333332,"kpa",1,"Bajo","green","prdiffc_0102"
"2022-05-22 12:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-22 12:00:00+00","FlujPerm_EWS",236.4637937131481,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-22 12:00:00+00","SDI P:1,2",2.0896333333333335,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-22 11:00:00+00","GRI",1,"UR",1,"Bajo","green","gri"
"2022-05-22 11:00:00+00","Nivel_Pozo",45.40688333333333,"%",1,"Bajo","green","nivpozo_02"
"2022-05-22 11:00:00+00","PrDifFC P:3,4",49.383716666666665,"kpa",1,"Bajo","green","prdiffc_0304"
"2022-05-22 11:00:00+00","ROP",1,"UR",1,"Bajo","green","rop"
"2022-05-22 11:00:00+00","SDI P:3,4",3.2873,"%/min",1,"Bajo","green","sdipfc_0304"
"2022-05-22 11:00:00+00","FlujPerm_EWS",237.97533024092593,"l/s",1,"Bajo","green","fperm_ews"
"2022-05-22 11:00:00+00","T° Intake",13.619833333333334,"°C",1,"Bajo","green","tintake"
"2022-05-22 11:00:00+00","SDI P:1,2",3.008,"%/min",1,"Bajo","green","sdipfc_0102"
"2022-05-22 11:00:00+00","Nivel_Pozo",45.19453333333333,"%",1,"Bajo","green","nivpozo_01"
"2022-05-22 11:00:00+00","FlujPerm_EWS-E",191.00524367622222,"l/s",4,"Crítico","red","fperm_ewse"
